Unnamed: 0,Dominant_Topic,Perc_Contribution,Topic_Keywords,tweet_tokenizado,url,tweet,dia,mes,año,latitud,longitud,alcaldia,termino
1800,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['dona', 'lancho', 'mauricio', 'arces', 'marital', 'guardia', 'recibo', 'vacuna', 'jajaja']",https://twitter.com/shirleypechm/status/1398157120869224452,"@Cuauhtemoc_1521 Doña Lencha, Mauricio Garces y Maribwl Guardia yyyy no, aun no recibo la vacuna jajajaj",28,5,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1803,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['mariel', 'guardia', 'mauricio', 'marca', 'lancho', 'vacuna']",https://twitter.com/LaBellaAnel/status/1398126429813018624,"@Cuauhtemoc_1521 Maribel Guardia, Mauricio Garcés y Lencha. Tengo 37, ya quiero mi vacuna. 🤷🏼‍♀️",27,5,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1815,1,0.4444,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['escritora', 'recibir', 'vacuna', 'alcaldia', 'cuauhtemoc', 'quedate', 'casa', 'fuerte', 'mexico', 'pisar', 'correr']",https://twitter.com/PisayCorreTV/status/1392868677821902852,"La escritora @BeatrizGMuller recibió la vacuna contra la #COVID19 en la alcaldía Cuauhtémoc de la #CDMX.

#QuédateEnCasa #SéFuerteMéxico #DePisaYCorreTV con @PamCerdeira @ehiramhurtado https://t.co/7CY0l5a3pK",13,5,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1830,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'sputnik', 'vuelves', 'socialista']",https://twitter.com/jorgegarciaa46/status/1387798224640126976,@Cuauhtemoc_1521 @m_ebrard Cuando te ponen la vacuna sputnik y te vuelves más socialista de lo que eras.,29,4,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1837,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['colo', 'vacuna']",https://twitter.com/lauramestre3/status/1380719177363771395,@Cuauhtemoc_1521 @Javier_Alatorre @AnitaLomeli @javierpoza @MiguelConde75 @drhuitron @edificiosmayas @La_Portales @beltrandelrio @warkentin @WardRicardo Como las colas de la vacuna !,9,4,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1956,1,0.5062,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['padre', 'vacuna', 'ion', 'gustavo', 'madero', 'costar', 'convencer', 'vacuna', 'ruso', 'aplicar', 'comentar', 'escuchar', 'ciro', 'gomez', 'leva', 'aplicar', 'vacuna', 'ruso', 'desconfianzaque', 'irresponsable']",https://twitter.com/GerryOfarril/status/1379092605112348673,@Edd_Campe @juncalssolano El día de ayer llevamos a mi padre a la vacuna ion en Gustavo a Madero en cdmx. Nos costó mucho convencerlo por la vacuna Rusa que aquí se aplicó. Por qué nos comentó que el escucho a ciro gomez leyva que el no se iba aplicar la vacuna rusa por la desconfianza.que inresponsable https://t.co/7hchXayaLN,5,4,2021,19.4838614,-99.1134723,Gustavo A. Madero,"""vacuna Gustavo A. Madero"""
1972,1,0.3163,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['bajemos', 'guardia', 'llegar', 'vacuna', 'covid', 'alcaldia', 'gustavo', 'madero', 'sigamos', 'medida', 'sano', 'distancia', 'cuidense', 'favor']",https://twitter.com/yuriri_ayala/status/1367896011734138880,"¡No bajemos la guardia! Pronto llegará la vacuna contra el #Covid19 a la Alcaldía Gustavo A. Madero, mientras tanto sigamos las medidas de #SanaDistancia Cuídense mucho, por favor. https://t.co/0o8ttmblXk",5,3,2021,19.4838614,-99.1134723,Gustavo A. Madero,"""vacuna Gustavo A. Madero"""
1979,1,0.368,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['empiezo', 'creer', 'cloro', 'grano', 'oso', 'negro', 'sputnik', 'iztacalco', 'pateados', 'vacuna', 'jueves']",https://twitter.com/Roberto14986652/status/1497014045647409167,"Empiezo a creer que le pusieron cloro, Drano o oso negro a la Sputnik V que nos pusieron en iztacalco 🙃 

Todos estamos pateados por la vacuna #Jueves",24,2,2022,19.3962535,-99.0965875,Iztacalco,"""vacuna Iztacalco"""
2048,1,0.4528,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pasar', 'reaccion', 'vacuna', 'pasa', 'valer', 'cama', 'sintoma', 'vacunese', 'bobos', 'unidad', 'infonavit', 'iztacalco']",https://twitter.com/mastin84/status/1416450620962320392,Ya pasó la reacción de la vacuna y todo bien. La pasas mal un día pero más vale a 14 días en cama y con síntomas peores. Vacúnese bobos en Unidad Infonavit Iztacalco https://t.co/Sljr2H3A40,17,7,2021,19.3962535,-99.0965875,Iztacalco,"""vacuna Iztacalco"""
2049,1,0.4222,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['quejaban', 'jen', 'hora', 'vacuna', 'iztacalco', 'llegar', 'escuchar', 'kiss', 'escuchaban', 'llama']",https://twitter.com/_Gabo_83/status/1416098553894735879,"Hace unos días veía que algunos se quejaban que ponían a JNS a la hora de la #vacuna. Hoy en Iztacalco, cuando llegué se escuchaba KISS 🤟🏽 cuando me iba se escuchaban Los Llayras. https://t.co/R2HC3D2JMg",16,7,2021,19.3962535,-99.0965875,Iztacalco,"""vacuna Iztacalco"""
2100,1,0.5554,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['hora', 'retraso', 'vacunamuchos', 'viajero', 'acalorado', 'apurense']",https://twitter.com/Griseld09825095/status/1375204989581336576,"@Dele_Iztacalco 3 horas se retraso de la vacuna,muchos viajeros acalorados,ya apurense!!!!!!",25,3,2021,19.3962535,-99.0965875,Iztacalco,"""vacuna Iztacalco"""
2112,1,0.3023,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'papa', 'delegacion', 'iztacalco', 'percate', 'derrame', 'fuerte', 'ojo', 'pregunta', 'reaccion', 'secundario', 'vacuna', 'caso', 'medicamento', 'recete', 'oftalmologo']",https://twitter.com/zionker/status/1366524875137945602,"@SSalud_mx buen día, ayer vacunaron a mi papá en la delegación Iztacalco y hoy me percaté que tiene un derrame fuerte en uno de sus ojos, mi pregunta es puede ser una reacción secundaria a la vacuna y en su caso puedo tomar medicamento que nos recete el oftalmólogo?",1,3,2021,19.3962535,-99.0965875,Iztacalco,"""vacuna Iztacalco"""
2131,1,0.3921,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'mama', 'paz', 'luz', 'tunel', 'iztacalco', 'vacuna']",https://twitter.com/Abie_Lou/status/1365014401015816192,¡Ya vacunaron a mi mamá! ¡Qué paz! Ya se ve la luz al final del túnel... 🤗 #iztacalco #esef #vacuna,25,2,2021,19.3962535,-99.0965875,Iztacalco,"""vacuna Iztacalco"""
2170,1,0.3784,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['seguir', 'cubrebocas', 'dosis', 'vacuna', 'evitar', 'contagio', 'bajes', 'guardia']",https://twitter.com/Alc_Iztapalapa/status/1496850459344216071,"Sigue usando el cubrebocas 😷, aunque tengas una, dos o tres dosis de la vacuna contra #COVID19 para evitar contagios.

#NoBajesLaGuardia https://t.co/Jtsn1kbS8d",24,2,2022,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2189,1,0.4436,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['quedar', 'variante', 'epsilonzetaetatheta', 'mundi', 'espantar', 'variante', 'micro', 'aprobar', 'vacuna', 'sputnik', 'iztapalapa', 'nivel', 'bajar', 'considerablemente', 'semana']",https://twitter.com/mauriciotw/status/1466814915679862789,"donde quedaron las variantes epsilón,zeta,eta,theta,............., mu,nu,xi.
o porque nos quieren espantar con la variante  #Ómicron. #OMS  sin aprobar la vacuna #Sputnik-v , al menos en #Iztapalapa el nivel a bajado considerablemente en los últimas semanas. https://t.co/Ue0ZuzQa6Z",3,12,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2191,1,0.3834,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['clinica', 'condeso', 'iztapalapa', 'laboratorio', 'tv', 'cd', 'aprovechar', 'vacuna', 'influenza', 'resultar', 'morir', 'hambre', 'tremendo']",https://twitter.com/Frank_1995MS/status/1457900220252135426,"Hoy fui a Clínica Condesa- Iztapalapa, para mis laboratorios de CV y CD4 y pues aproveche para ponerme la vacuna contra la influenza… resulta me estaba muriendo en la tarde, ahora ya estoy mejor pero tengo un hambre tremenda! https://t.co/OUVCgtY8OF",8,11,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Iztapalapa"""
2210,1,0.4974,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['efecto', 'secundario', 'vacuna', 'sputnik', 'vivo', 'madre', 'rusia', 'grande', 'iztapalapa']",https://twitter.com/mickcurxam/status/1444293026008997888,"No tuvimos efectos secundarios a la vacuna Sputnik-V, ahora sí viva la madre Rusia y la grande Iztapalapa. 🇷🇺🎉",2,10,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2245,1,0.7036,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['camara', 'alex', 'lora', 'saque', 'vacuna']",https://twitter.com/chansaxska/status/1441794500901294090,@Claudiashein cámara Alex Lora ya saque la vacuna de 30 a 39 en @Alc_Iztapalapa,25,9,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2261,1,0.6011,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'sputnik', 'gana', 'revivir', 'urs', 'tendre', 'brazo', 'soldado', 'invierno', 'iztapalapa', 'vacuna']",https://twitter.com/saleoln1294/status/1441454461076054018,"Aún no tengo la vacuna SPUTNIK y ya me dieron ganas de revivir a la URSS.
POR FIN TENDRE MI BRAZO DEL SOLDADO DEL INVIERNO.💪🏻👊🏻🌟
#Iztapalapa #VacunaCOVID19",24,9,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2387,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pregunta', 'alcohol', 'vacuna']",https://twitter.com/marcoca06927048/status/1433897312540102699,@Alc_Iztapalapa Pregunta puedo tomar alcohol 3 días después de la vacuna,3,9,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2391,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['sentir', 'inmortal', 'vacuna', 'imaginen']",https://twitter.com/GargolaVudu/status/1433859722306899970,"@TheNightRipper @GobCDMX @AzcapotzalcoMx @BJAlcaldia @TuAlcaldiaGAM @IztacalcoAl @Alc_Iztapalapa @A_VCarranza Si se sienten inmortales sin vacuna, imaginen con ella",3,9,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2472,1,0.4222,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['acabar', 'efecto', 'refuerzo', 'vacuna', 'vacunada']",https://twitter.com/stbnmls/status/1429889825205796866,@HerVillagomez @Alc_Iztapalapa @Claudiashein @lopezobrador_ No se acaba el efecto* solo es el refuerzo de la vacuna usted está vacunada ya,23,8,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2558,1,0.5185,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'pfizer', 'efectivo', 'variante', 'delta', 'sputnik', 'efectivo']",https://twitter.com/Aresb2012/status/1426305864923815939,"@RandyRiosFES @Alc_Iztapalapa @ClaraBrugadaM @GobCDMX @GobiernoMX La vacuna Pfizer es sólo 45% efectiva contra la variante Delta, y la Sputnik V es efectiva un 85%.",13,8,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2568,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['piso', 'vacuna']",https://twitter.com/dany_buenrostro/status/1425335077010034688,Ya quiero mi pishi vacuna y no mas no veo para cuando @Alc_Iztapalapa,11,8,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2593,1,0.4591,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['amigo', 'vivir', 'iztapalapa', 'jueves', 'vacuna', 'prepa', 'noche', 'fregando', 'dolor cuerpo', 'horrible', 'fiebre', 'ahorita', 'andar', 'enfrentado', 'vacuna', 'quedar']",https://twitter.com/lu_aglr_/status/1421610665463136261,"Tengo unos amigos que viven en Iztapalapa y el jueves fueron a vacunarse a la prepa 9, y ese día por la noche estaban fregando con su ""Tengo un dolor de cuerpo horrible y fiebre"" y ahorita ya andan enfiestados, la vacuna quedó así  🤡🤡",31,7,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2665,1,0.5185,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['guardar', 'sano', 'distancia', 'boca', 'iztapalapa', 'colocar', 'vacuna']",https://twitter.com/Loganlobo1/status/1410698588238270469,@Claudiashein @GobiernoMX No se guarda la sana distancia en la boca 7 Iztapalapa!!!!! Para colocarnos la vacuna!!!!,1,7,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2668,1,0.4865,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['ah', 'madre', 'vacuna', 'astrazeneca', 'covid', 'reaccion', 'secundario', 'sentir', 'chingada', 'fiebre', 'constante', 'dolor cuerpo', 'dolor cabeza', 'proteger', 'organizacion', 'iztapalapa', 'ejemplar']",https://twitter.com/MASDYNAMO/status/1410446284465528833,"Ah la madre me pusieron la Vacuna de Astra Zeneca para COVID-19 y las reacciones secundarias se sienten de la chingada. Fiebre constante, dolor de cuerpo y dolor de cabeza. Todo sea por protegerse. La organización en Iztapalapa es ejemplar. #COVID19",30,6,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2703,1,0.4183,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vivo', 'iztapalapa', 'vacuna', 'puro']",https://twitter.com/gatiluminativ/status/1406662975491092483,@EleccionEsMxTT Ya les dije que yo vivo en Iztapalapa y de vacuna me dieron puro 🌶️,20,6,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2727,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'mujer', 'embarazado']",https://twitter.com/Nachogarza/status/1395557263813877760,@SGIRPC_CDMX @Alc_Iztapalapa @IztacalcoAl @XochimilcoAl @Alc_Tlahuac @TuAlcaldiaGAM @ALaMagdalenaC @GobMilpaAlta @AlcCuajimalpa Nos pueden decir qué vacuna la que se le pone a las mujeres embarazadas?,20,5,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2743,1,0.4646,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['aviso', 'metro', 'pariente', 'directo', 'aplicar', 'dosis', 'vacuna', 'ruso', 'asesina', 'provocar', 'trombosis', 'primero', 'brazo', 'pierna', 'vida', 'apago', 'rip', 'gobierno', 'oculto', 'cosa']",https://twitter.com/metrobras_cdmx_/status/1389148652547887104,"@Claudiashein 🚇#AvisoMetro🚇
A nuestra pariente directa no le aplicarán esta 2a dosis en @Alc_Iztapalapa; la vacuna rusa asesina le provocó #trombosis, primero brazo y después en pierna, su vida se apagó en tan sólo 9 días; RIP @sputnikvaccine #COVID19 

El gobierno nos oculta muchas cosas... https://t.co/6Hp5HS2XAs",3,5,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2779,1,0.2942,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['bravo', 'esperar', 'experiencia', 'primero', 'vacuna', 'analice', 'retroalimentacion', 'punto', 'fuerte', 'debil', 'presentar', 'preparado', 'toma', 'silla', 'rueda', 'agua']",https://twitter.com/SoyRay27/status/1379414389246205953,"@c4jimenez @SSC_CDMX @Alc_Iztapalapa Bravo! Esperemos que con toda esta experiencia que se tuvo con la primera vacuna, se analice y se haga una retroalimentación de los puntos fuertes y débiles que se presentaron y estar preparados para la segunda toma. (sillas de ruedas, agua...)",6,4,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2851,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'sputnik', 'deficiente']",https://twitter.com/vian_cosadivina/status/1376297390274121734,@DerHMex @ClaraBrugadaM @Alc_Iztapalapa @GobiernoMX @GobCDMX @lopezobrador_ @Claudiashein @SeGobCDMX Quién t dijo que la vacuna sputnik es deficiente?,28,3,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2862,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'astrazeneca']",https://twitter.com/Hamster27821825/status/1375853225878941697,"@Claudiashein @GobiernoMX @AlcCuauhtemocMx @BJAlcaldia @AlcaldiaAO @Alc_Iztapalapa @TuAlcaldiaGAM Con que vacuna??????
Aztra no queremos",27,3,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2916,1,0.6388,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['adoptar', 'desparasitada', 'vacuna', 'puppy', 'esterilizad', 'energia', 'alto', 'cachorrito', 'iztapalapa', 'info']",https://twitter.com/LinaM99385643/status/1370189280417615875,"ADOPTAME ❤
Desparasitada,  1 vacuna puppy  esterilizada. Energía alta como todo cachorrito. Iztapalapa CDMX INFO 5564142756 @pnamexico @Apoyo_Croqueton @EsEstra @FelinaVoz @balboaf @MascotaCoyoacan @MascotasSismo @mascotasdifunde @mimascotaperdi1 @xjusticianimal @Animales_CDMX https://t.co/28RvnweINS",11,3,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
2947,1,0.2599,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['esperar', 'tardar', 'hora', 'rato', 'pasion', 'iztapalapa', 'quedar', 'cortesia', 'relato', 'narrar', 'hora', 'fila', 'tramite', 'minuto', 'vacuna', 'hora', 'observacion', 'recomendando', 'copie']",https://twitter.com/ArturoV10636646/status/1361529738536374272,"@Eli_Bertino_V @sergioaguayo Espera, ¿entonces no es cierto que se tardó más de 7 horas como dijo hace rato en el 102.5? La pasión de Iztapalapa se queda cortísima ante el relato que narró, 5 horas de fila, 1 y 1/4 en ""trámites"", 3 minutos de vacuna y 1/2 hora de observación, recomendando que se copien",15,2,2021,19.3591195,-99.0929294,Iztapalapa,"""vacuna Iztapalapa"""
3097,1,0.4934,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'miguel', 'hidalgo', 'unico', 'pais', 'vacuna', 'poquito']",https://twitter.com/mascarenas_arth/status/1371493048568442888,"@ElOpinadorTV @imagenZea @ImagenTVMex Que no hay #VacunasCOVID19 en la Miguel Hidalgo 💉💉💉🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️
Único país que vacuna de a poquito.",15,3,2021,19.4075059,-99.1917103,Miguel Hidalgo,"""vacuna Miguel Hidalgo"""
3105,1,0.2493,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['deber', 'miserable', 'asqueroso', 'miniatura', 'tirano', 'bananero', 'tocar', 'vacuna', 'pfizer', 'mama', 'miguel', 'hidalgo', 'sintoma', 'leve', 'dolor brazo', 'pasar', 'noche', 'super', 'agil', 'preguntar', 'imbecil']",https://twitter.com/ValentinaBourne/status/1370589344872947712,"@DonVocero No se le debe nada al miserable ese, asquerosa miniatura de tirano bananero, hoy le tocó la vacuna pfizer a mi mamá en la Miguel hidalgo y tiene síntomas leves como dolor del brazo, a ver cómo pasa la noche y me dijo que fue súper ágil y me dijo,si me preguntan algo del imbecil..",12,3,2021,19.4075059,-99.1917103,Miguel Hidalgo,"""vacuna Miguel Hidalgo"""
